ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
.1~2042,2042,PP,1,6,01-Jun,06-01-2024 00:00,2,6,1361,3,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,65,65,ST,27,1755,1691.3,EUR,63.7,0.04
.1~2041,2041,PP,1,6,01-Jun,06-01-2024 00:00,2,6,1361,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T02,Cream,Trading Goods,T02,,Cream,18,18,ST,76,1368,1305.72,EUR,62.28,0.05
.1~2039,2039,PP,1,6,01-Jun,06-01-2024 00:00,2,6,1361,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T01,Milk,Trading Goods,T01,,Milk,38,38,ST,24,912,877.8,EUR,34.2,0.04
.1~2036,2036,PP,1,5,01-May,05-01-2024 00:00,1,5,1349,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T05,Butter,Trading Goods,T05,,Butter,23,23,ST,63,1449,1386.21,EUR,62.79,0.04
.1~2010,2010,OO,3,9,03-Sep,29-01-2024 00:00,6,29,1704,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T05,Butter,Trading Goods,T05,,Butter,6,6,ST,68.78,412.68,369.12,EUR,43.56,0.11
.1~2009,2009,OO,3,9,03-Sep,29-01-2024 00:00,6,29,1704,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T04,Cheese,Trading Goods,T04,,Cheese,23,23,ST,94.01,2162.23,1922.34,EUR,239.89,0.11
.1~1993,1993,OO,3,6,03-Jun,26-01-2024 00:00,6,26,1645,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T01,Milk,Trading Goods,T01,,Milk,60,60,ST,30.02,1801.2,1419.6,EUR,381.6,0.21
.1~1989,1989,OO,3,5,03-May,25-01-2024 00:00,5,25,1637,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,23,23,ST,31.99,735.77,624.45,EUR,111.32,0.15
.1~1961,1961,OO,2,10,02-Oct,20-01-2024 00:00,4,20,1584,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T05,Butter,Trading Goods,T05,,Butter,22,22,ST,68.06,1497.32,1335.18,EUR,162.14,0.11
.1~1960,1960,OO,2,10,02-Oct,20-01-2024 00:00,4,20,1584,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,93.32,2053.04,1838.76,EUR,214.28,0.1
.1~1578,1578,MM,3,6,03-Jun,26-01-2024 00:00,6,26,1647,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,MM-T02,Cream,Trading Goods,T02,,Cream,23,23,ST,78,1794,1666.81,EUR,127.19,0.07
.1~1569,1569,MM,3,3,03-Mar,23-01-2024 00:00,5,23,1612,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,MM-T02,Cream,Trading Goods,T02,,Cream,23,23,ST,79,1817,1665.89,EUR,151.11,0.08
.1~1559,1559,MM,2,10,02-Oct,20-01-2024 00:00,4,20,1586,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,MM-T02,Cream,Trading Goods,T02,,Cream,30,30,ST,79,2370,2172.9,EUR,197.1,0.08
.1~1539,1539,MM,2,6,02-Jun,16-01-2024 00:00,4,16,1523,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,MM-T02,Cream,Trading Goods,T02,,Cream,21,21,ST,79.5,1669.5,1521.03,EUR,148.47,0.09
.1~1518,1518,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1467,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,51,51,ST,47,2397,2211.36,EUR,185.64,0.08
.1~1516,1516,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1467,3,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,17,17,ST,88,1496,1412.53,EUR,83.47,0.06
.1~1515,1515,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1467,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,88,1936,1827.98,EUR,108.02,0.06
.1~1514,1514,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1467,5,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,13,13,ST,88,1144,1080.17,EUR,63.83,0.06
.1~1511,1511,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1467,4,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,MM-T01,Milk,Trading Goods,T01,,Milk,71,71,ST,26,1846,1637.26,EUR,208.74,0.11
.1~1467,1467,LL,3,10,03-Oct,30-01-2024 00:00,6,30,1717,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T02,Cream,Trading Goods,T02,,Cream,29,29,ST,73,2117,2099.02,EUR,17.98,0.01
.1~1462,1462,LL,3,9,03-Sep,29-01-2024 00:00,6,29,1706,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,43,43,ST,45.47,1955.21,1893.29,EUR,61.92,0.03
.1~1439,1439,LL,3,6,03-Jun,26-01-2024 00:00,6,26,1651,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T01,Milk,Trading Goods,T01,,Milk,61,61,ST,26.25,1601.25,1438.99,EUR,162.26,0.1
.1~1438,1438,LL,3,6,03-Jun,26-01-2024 00:00,6,26,1651,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T01,Milk,Trading Goods,T01,,Milk,69,69,ST,26.25,1811.25,1627.71,EUR,183.54,0.1
.1~1415,1415,LL,2,10,02-Oct,20-01-2024 00:00,4,20,1585,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,20,20,ST,89.95,1799,1666.6,EUR,132.4,0.07
.1~1411,1411,LL,2,10,02-Oct,20-01-2024 00:00,4,20,1585,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T02,Cream,Trading Goods,T02,,Cream,31,31,ST,76.78,2380.18,2243.78,EUR,136.4,0.06
.1~1408,1408,LL,2,9,02-Sep,19-01-2024 00:00,4,19,1574,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T05,Butter,Trading Goods,T05,,Butter,34,34,ST,64.87,2205.58,2078.08,EUR,127.5,0.06
.1~1405,1405,LL,2,9,02-Sep,19-01-2024 00:00,4,19,1574,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,19,19,ST,89.95,1709.05,1583.27,EUR,125.78,0.07
.1~1371,1371,LL,2,6,02-Jun,16-01-2024 00:00,4,16,1521,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T01,Milk,Trading Goods,T01,,Milk,85,85,ST,27.25,2316.25,2011.1,EUR,305.15,0.13
.1~1370,1370,LL,2,6,02-Jun,16-01-2024 00:00,4,16,1521,3,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T01,Milk,Trading Goods,T01,,Milk,69,69,ST,27.25,1880.25,1632.54,EUR,247.71,0.13
.1~1369,1369,LL,2,6,02-Jun,16-01-2024 00:00,4,16,1521,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T01,Milk,Trading Goods,T01,,Milk,77,77,ST,27.25,2098.25,1821.82,EUR,276.43,0.13
.1~1332,1332,LL,1,9,01-Sep,09-01-2024 00:00,2,9,1408,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,15,15,ST,97.95,1469.25,1247.25,EUR,222,0.15
.1~1318,1318,LL,1,6,01-Jun,06-01-2024 00:00,2,6,1362,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T01,Milk,Trading Goods,T01,,Milk,48,48,ST,34.25,1644,1106.4,EUR,537.6,0.33
.1~1317,1317,LL,1,6,01-Jun,06-01-2024 00:00,2,6,1362,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T01,Milk,Trading Goods,T01,,Milk,72,72,ST,34.25,2466,1659.6,EUR,806.4,0.33
.1~1315,1315,LL,1,5,01-May,05-01-2024 00:00,1,5,1344,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,17,17,ST,97.95,1665.15,1411.68,EUR,253.47,0.15
.1~1683,1683,NN,1,5,01-May,05-01-2024 00:00,1,5,1350,8,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,23,23,ST,82.9,1906.7,1911.53,EUR,-4.83,0
.1~1682,1682,NN,1,5,01-May,05-01-2024 00:00,1,5,1350,0,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,24,24,ST,82.9,1989.6,1994.64,EUR,-5.04,0
.1~1677,1677,NN,1,5,01-May,05-01-2024 00:00,1,5,1350,3,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,23,23,ST,82.9,1906.7,1911.53,EUR,-4.83,0
.1~1676,1676,NN,1,5,01-May,05-01-2024 00:00,1,5,1350,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,26,26,ST,82.9,2155.4,2160.86,EUR,-5.46,0
.1~1675,1675,NN,1,5,01-May,05-01-2024 00:00,1,5,1350,6,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,23,23,ST,82.9,1906.7,1911.53,EUR,-4.83,0
.1~1674,1674,NN,1,5,01-May,05-01-2024 00:00,1,5,1350,7,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,20,20,ST,82.9,1658,1662.2,EUR,-4.2,0
.1~1673,1673,NN,1,5,01-May,05-01-2024 00:00,1,5,1350,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,65,65,ST,28.1,1826.5,1688.7,EUR,137.8,0.08
.1~1672,1672,NN,1,5,01-May,05-01-2024 00:00,1,5,1350,5,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T02,Cream,Trading Goods,T02,,Cream,24,24,ST,74.1,1778.4,1738.56,EUR,39.84,0.02
.1~1633,1633,MM,3,9,03-Sep,29-01-2024 00:00,6,29,1708,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,MM-T03,Yoghurt,Trading Goods,T03,,Yoghurt,17,17,ST,28,476,442,EUR,34,0.07
.1~1579,1579,MM,3,6,03-Jun,26-01-2024 00:00,6,26,1647,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,MM-T05,Butter,Trading Goods,T05,,Butter,26,26,ST,66,1716,1565.72,EUR,150.28,0.09
.1~1522,1522,MM,2,4,02-Apr,14-01-2024 00:00,3,14,1473,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T05,Butter,Trading Goods,T05,,Butter,31,31,ST,65,2015,1865.58,EUR,149.42,0.07
.1~1521,1521,MM,2,4,02-Apr,14-01-2024 00:00,3,14,1473,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T05,Butter,Trading Goods,T05,,Butter,36,36,ST,65,2340,2166.48,EUR,173.52,0.07
.1~1520,1520,MM,2,4,02-Apr,14-01-2024 00:00,3,14,1473,6,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T02,Cream,Trading Goods,T02,,Cream,25,25,ST,78,1950,1810.75,EUR,139.25,0.07
.1~1450,1450,LL,3,8,03-Aug,28-01-2024 00:00,6,28,1675,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,25,25,ST,89.95,2248.75,2083.25,EUR,165.5,0.07
.1~1449,1449,LL,3,8,03-Aug,28-01-2024 00:00,6,28,1675,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,21,21,ST,89.95,1888.95,1749.93,EUR,139.02,0.07
.1~1444,1444,LL,3,7,03-Jul,27-01-2024 00:00,6,27,1666,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T05,Butter,Trading Goods,T05,,Butter,5,5,ST,65.87,329.35,305.7,EUR,23.65,0.07
.1~1443,1443,LL,3,7,03-Jul,27-01-2024 00:00,6,27,1666,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T02,Cream,Trading Goods,T02,,Cream,19,19,ST,79.78,1515.82,1375.22,EUR,140.6,0.09
.1~1390,1390,LL,2,8,02-Aug,18-01-2024 00:00,4,18,1546,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,41,41,ST,46.47,1905.27,1805.23,EUR,100.04,0.05
.1~1389,1389,LL,2,8,02-Aug,18-01-2024 00:00,4,18,1546,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,34,34,ST,46.47,1579.98,1497.02,EUR,82.96,0.05
.1~1388,1388,LL,2,8,02-Aug,18-01-2024 00:00,4,18,1546,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T05,Butter,Trading Goods,T05,,Butter,20,20,ST,64.87,1297.4,1222.4,EUR,75,0.06
.1~1378,1378,LL,2,7,02-Jul,17-01-2024 00:00,4,17,1530,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T05,Butter,Trading Goods,T05,,Butter,24,24,ST,69.87,1676.88,1466.88,EUR,210,0.13
.1~1377,1377,LL,2,7,02-Jul,17-01-2024 00:00,4,17,1530,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T02,Cream,Trading Goods,T02,,Cream,29,29,ST,81.78,2371.62,2099.02,EUR,272.6,0.11
.1~1325,1325,LL,1,8,01-Aug,08-01-2024 00:00,2,8,1384,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T03,Yoghurt,Trading Goods,T03,,Yoghurt,53,53,ST,37.43,1983.79,1375.88,EUR,607.91,0.31
.1~1323,1323,LL,1,7,01-Jul,07-01-2024 00:00,2,7,1373,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T02,Cream,Trading Goods,T02,,Cream,19,19,ST,86.78,1648.82,1375.22,EUR,273.6,0.17
.1~1871,1871,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,52,52,ST,31.23,1623.96,1350.96,EUR,273,0.17
.1~1872,1872,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,1,1,ST,31.23,31.23,25.98,EUR,5.25,0.17
.1~1873,1873,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,4,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T05,Butter,Trading Goods,T05,,Butter,28,28,ST,68.06,1905.68,1685.32,EUR,220.36,0.12
.1~1874,1874,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T05,Butter,Trading Goods,T05,,Butter,24,24,ST,68.06,1633.44,1444.56,EUR,188.88,0.12
.1~1875,1875,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T05,Butter,Trading Goods,T05,,Butter,31,31,ST,68.06,2109.86,1865.89,EUR,243.97,0.12
.1~1876,1876,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,37,37,ST,51.32,1898.84,1604.69,EUR,294.15,0.15
.1~1919,1919,OO,2,4,02-Apr,14-01-2024 00:00,3,14,1475,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T05,Butter,Trading Goods,T05,,Butter,34,34,ST,68.06,2314.04,2062.78,EUR,251.26,0.11
.1~1920,1920,OO,2,4,02-Apr,14-01-2024 00:00,3,14,1475,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T05,Butter,Trading Goods,T05,,Butter,34,34,ST,68.06,2314.04,2062.78,EUR,251.26,0.11
.1~1981,1981,OO,3,4,03-Apr,24-01-2024 00:00,5,24,1621,4,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T02,Cream,Trading Goods,T02,,Cream,18,18,ST,84.9,1528.2,1306.8,EUR,221.4,0.14
.1~1982,1982,OO,3,4,03-Apr,24-01-2024 00:00,5,24,1621,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,50,50,ST,31.99,1599.5,1310,EUR,289.5,0.18
.1~1983,1983,OO,3,4,03-Apr,24-01-2024 00:00,5,24,1621,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,45,45,ST,52.05,2342.25,1964.25,EUR,378,0.16
.1~1998,1998,OO,3,8,03-Aug,28-01-2024 00:00,6,28,1678,6,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T01,Milk,Trading Goods,T01,,Milk,77,77,ST,28.02,2157.54,1821.82,EUR,335.72,0.16
.1~1999,1999,OO,3,8,03-Aug,28-01-2024 00:00,6,28,1678,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,63,63,ST,31.29,1971.27,1710.45,EUR,260.82,0.13
.1~2000,2000,OO,3,8,03-Aug,28-01-2024 00:00,6,28,1678,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,50,50,ST,31.29,1564.5,1357.5,EUR,207,0.13
.1~2001,2001,OO,3,8,03-Aug,28-01-2024 00:00,6,28,1678,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,4,4,ST,31.29,125.16,108.6,EUR,16.56,0.13
.1~2054,2054,PP,1,7,01-Jul,07-01-2024 00:00,2,7,1376,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T02,Cream,Trading Goods,T02,,Cream,22,22,ST,73,1606,1595.88,EUR,10.12,0.01
.1~2217,2217,PP,3,8,03-Aug,28-01-2024 00:00,6,28,1676,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,12,12,ST,45,540,522.24,EUR,17.76,0.03
.1~2216,2216,PP,3,8,03-Aug,28-01-2024 00:00,6,28,1676,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T05,Butter,Trading Goods,T05,,Butter,6,6,ST,62,372,362.4,EUR,9.6,0.03
.1~2215,2215,PP,3,8,03-Aug,28-01-2024 00:00,6,28,1676,0,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,23,23,ST,84,1932,1918.2,EUR,13.8,0.01
.1~2214,2214,PP,3,8,03-Aug,28-01-2024 00:00,6,28,1676,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,60,60,ST,26,1560,1564.2,EUR,-4.2,0
.1~2213,2213,PP,3,8,03-Aug,28-01-2024 00:00,6,28,1676,4,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,40,40,ST,26,1040,1042.8,EUR,-2.8,0
.1~2212,2212,PP,3,8,03-Aug,28-01-2024 00:00,6,28,1676,9,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T01,Milk,Trading Goods,T01,,Milk,74,74,ST,28.99,2145.26,1714.58,EUR,430.68,0.2
.1~2161,2161,PP,2,8,02-Aug,18-01-2024 00:00,4,18,1548,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T02,Cream,Trading Goods,T02,,Cream,20,20,ST,76.25,1525,1458.6,EUR,66.4,0.04
.1~2160,2160,PP,2,8,02-Aug,18-01-2024 00:00,4,18,1548,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T01,Milk,Trading Goods,T01,,Milk,59,59,ST,26.75,1578.25,1370.57,EUR,207.68,0.13
.1~2150,2150,PP,2,7,02-Jul,17-01-2024 00:00,4,17,1535,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T02,Cream,Trading Goods,T02,,Cream,31,31,ST,76.25,2363.75,2260.83,EUR,102.92,0.04
.1~2120,2120,PP,2,4,02-Apr,14-01-2024 00:00,3,14,1470,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,3,3,ST,46.99,140.97,130.92,EUR,10.05,0.07
.1~2065,2065,PP,1,8,01-Aug,08-01-2024 00:00,2,8,1387,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T01,Milk,Trading Goods,T01,,Milk,79,79,ST,24,1896,1824.9,EUR,71.1,0.04
.1~1523,1523,MM,2,4,02-Apr,14-01-2024 00:00,3,14,1473,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,32,32,ST,47,1504,1387.52,EUR,116.48,0.08
.1~1546,1546,MM,2,7,02-Jul,17-01-2024 00:00,4,17,1533,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T05,Butter,Trading Goods,T05,,Butter,5,5,ST,66,330,300.9,EUR,29.1,0.09
.1~1551,1551,MM,2,8,02-Aug,18-01-2024 00:00,4,18,1547,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,24,24,ST,88,2112,1994.16,EUR,117.84,0.06
.1~1589,1589,MM,3,7,03-Jul,27-01-2024 00:00,6,27,1668,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T03,Yoghurt,Trading Goods,T03,,Yoghurt,88,88,ST,28,2464,2288,EUR,176,0.07
.1~1590,1590,MM,3,7,03-Jul,27-01-2024 00:00,6,27,1668,4,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T03,Yoghurt,Trading Goods,T03,,Yoghurt,57,57,ST,28,1596,1482,EUR,114,0.07
.1~1591,1591,MM,3,7,03-Jul,27-01-2024 00:00,6,27,1668,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T05,Butter,Trading Goods,T05,,Butter,29,29,ST,67,1943,1746.38,EUR,196.62,0.1
.1~1592,1592,MM,3,7,03-Jul,27-01-2024 00:00,6,27,1668,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T05,Butter,Trading Goods,T05,,Butter,33,33,ST,67,2211,1987.26,EUR,223.74,0.1
.1~1594,1594,MM,3,7,03-Jul,27-01-2024 00:00,6,27,1668,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,52,52,ST,47,2444,2256.8,EUR,187.2,0.08
.1~1613,1613,MM,3,8,03-Aug,28-01-2024 00:00,6,28,1677,6,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T01,Milk,Trading Goods,T01,,Milk,83,83,ST,26,2158,1915.64,EUR,242.36,0.11
.1~1614,1614,MM,3,8,03-Aug,28-01-2024 00:00,6,28,1677,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T03,Yoghurt,Trading Goods,T03,,Yoghurt,72,72,ST,28,2016,1872,EUR,144,0.07
.1~1615,1615,MM,3,8,03-Aug,28-01-2024 00:00,6,28,1677,8,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,88,1936,1829.3,EUR,106.7,0.06
.1~1616,1616,MM,3,8,03-Aug,28-01-2024 00:00,6,28,1677,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T05,Butter,Trading Goods,T05,,Butter,22,22,ST,67,1474,1324.84,EUR,149.16,0.1
.1~1617,1617,MM,3,8,03-Aug,28-01-2024 00:00,6,28,1677,7,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T05,Butter,Trading Goods,T05,,Butter,32,32,ST,67,2144,1927.04,EUR,216.96,0.1
.1~1618,1618,MM,3,8,03-Aug,28-01-2024 00:00,6,28,1677,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,35,35,ST,47,1645,1519,EUR,126,0.08
.1~1708,1708,NN,1,7,01-Jul,07-01-2024 00:00,2,7,1375,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T02,Cream,Trading Goods,T02,,Cream,23,23,ST,74.1,1704.3,1666.12,EUR,38.18,0.02
.1~1725,1725,NN,1,8,01-Aug,08-01-2024 00:00,2,8,1386,6,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,28,28,ST,82.9,2321.2,2327.08,EUR,-5.88,0
.1~1870,1870,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,9,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,68,68,ST,31.23,2123.64,1766.64,EUR,357,0.17
.1~1869,1869,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,0,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T01,Milk,Trading Goods,T01,,Milk,68,68,ST,28.02,1905.36,1568.76,EUR,336.6,0.18
